Job Name,Company Name,Tag,Level,Location
Business Analyst,Công ty Cổ phần Công nghệ Alphaway,Ngân hàng,Trưởng nhóm,"- Hà Nội: Lê Ngọc Hân, Hai Bà Trưng, Hai Bà Trưng"
Business Analyst,Công ty Cổ phần Công nghệ Alphaway,Tài chính,Trưởng nhóm,"- Hà Nội: Lê Ngọc Hân, Hai Bà Trưng, Hai Bà Trưng"
Business Analyst,Công ty Cổ phần Công nghệ Alphaway,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Lê Ngọc Hân, Hai Bà Trưng, Hai Bà Trưng"
Senior Business Analyst,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN VIỆT NAM THỊNH VƯỢNG,Chuyên môn Business Analyst (Phân tích nghiệp vụ),Trưởng nhóm,"- Hà Nội: 89 Láng Hạ, Đống Đa"
Senior Business Analyst,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN VIỆT NAM THỊNH VƯỢNG,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: 89 Láng Hạ, Đống Đa"
Senior Business Analyst,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN VIỆT NAM THỊNH VƯỢNG,Ngân hàng,Trưởng nhóm,"- Hà Nội: 89 Láng Hạ, Đống Đa"
Senior Business Analyst,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN VIỆT NAM THỊNH VƯỢNG,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: 89 Láng Hạ, Đống Đa"
Kỹ Sư AI,CÔNG TY CỔ PHẦN CÔNG NGHỆ UPP TOÀN CẦU,Chuyên môn Software Engineer,Trưởng nhóm,"- Hà Nội: Tòa Web3, Số 15 Ngõ 4 Duy Tân, Dịch Vọng Hậu, Cầu Giấy, Cầu Giấy"
Kỹ Sư AI,CÔNG TY CỔ PHẦN CÔNG NGHỆ UPP TOÀN CẦU,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Tòa Web3, Số 15 Ngõ 4 Duy Tân, Dịch Vọng Hậu, Cầu Giấy, Cầu Giấy"
Kỹ Sư AI,CÔNG TY CỔ PHẦN CÔNG NGHỆ UPP TOÀN CẦU,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Tòa Web3, Số 15 Ngõ 4 Duy Tân, Dịch Vọng Hậu, Cầu Giấy, Cầu Giấy"
Scrum Master,Vega Corporation,Chuyên môn Scrum Master,Nhân viên,"- Hà Nội: 106 Hoàng Quốc Việt, Cầu Giấy"
Scrum Master,Vega Corporation,Nghỉ thứ 7,Nhân viên,"- Hà Nội: 106 Hoàng Quốc Việt, Cầu Giấy"
,Công ty cổ phần Hạ tầng Viễn thông CMC Telecom,Chuyên môn Chuyên viên Cyber Security,Nhân viên,"- Hà Nội: Số 11, Duy Tân, Tòa Nhà CMC, Cầu Giấy"
Trưởng Nhóm Kiểm Thử,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ HOÀNG HUY,Chuyên môn Manual Tester,Trưởng nhóm,"- Hà Nội: Linh đàm, Hoàng Mai"
Trưởng Nhóm Kiểm Thử,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ HOÀNG HUY,IT - Phần cứng và máy tính,Trưởng nhóm,"- Hà Nội: Linh đàm, Hoàng Mai"
Trưởng Nhóm Kiểm Thử,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ HOÀNG HUY,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Linh đàm, Hoàng Mai"
Trưởng Nhóm Kiểm Thử,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ HOÀNG HUY,Điện toán đám mây (Cloud),Trưởng nhóm,"- Hà Nội: Linh đàm, Hoàng Mai"
Trưởng Nhóm Kiểm Thử,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ HOÀNG HUY,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Linh đàm, Hoàng Mai"
ERP,Công ty Cổ phần công  nghệ thực phẩm Châu Á,Chuyên môn System Engineer,Nhân viên,"- Hà Nội: 69 - Tô Hiến Thành, Hai Bà Trưng"
ERP,Công ty Cổ phần công  nghệ thực phẩm Châu Á,IT - Phần mềm,Nhân viên,"- Hà Nội: 69 - Tô Hiến Thành, Hai Bà Trưng"
ERP,Công ty Cổ phần công  nghệ thực phẩm Châu Á,Điện toán đám mây (Cloud),Nhân viên,"- Hà Nội: 69 - Tô Hiến Thành, Hai Bà Trưng"
Business Analyst,Công ty cổ phần Tasco,Chuyên môn Business Analyst (Phân tích nghiệp vụ),Nhân viên,"- Hà Nội: tòa nhà Tasco, Nam Từ Liêm"
Business Analyst,Công ty cổ phần Tasco,Nghỉ thứ 7,Nhân viên,"- Hà Nội: tòa nhà Tasco, Nam Từ Liêm"
Scrum Master,CÔNG TY CỔ PHẦN FIVE-STAR E-LEARNING,Chuyên môn Scrum Master,Trưởng nhóm,"- Hà Nội: 35 Lạc Trung, Hai Bà Trưng"
Scrum Master,CÔNG TY CỔ PHẦN FIVE-STAR E-LEARNING,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: 35 Lạc Trung, Hai Bà Trưng"
Scrum Master,CÔNG TY CỔ PHẦN FIVE-STAR E-LEARNING,IT - Phần cứng và máy tính,Trưởng nhóm,"- Hà Nội: 35 Lạc Trung, Hai Bà Trưng"
Scrum Master,CÔNG TY CỔ PHẦN FIVE-STAR E-LEARNING,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: 35 Lạc Trung, Hai Bà Trưng"
Flutter Developer,Wavez Technologies,Chuyên môn Mobile Developer,Nhân viên,"- Hà Nội: Tòa nhà Golden Palace, Mễ Trì, Nam Từ Liêm, Nam Từ Liêm"
Flutter Developer,Wavez Technologies,IT - Phần mềm,Nhân viên,"- Hà Nội: Tòa nhà Golden Palace, Mễ Trì, Nam Từ Liêm, Nam Từ Liêm"
Flutter Developer,Wavez Technologies,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tòa nhà Golden Palace, Mễ Trì, Nam Từ Liêm, Nam Từ Liêm"
Technical Support Engineer,Công Ty TNHH Avepoint Việt Nam,Chuyên môn Manual Tester,Nhân viên,"- Đà Nẵng: 2F Vinh Trung Plaza, No. 255-257 Hung Vuong, Vinh Trung, Thanh Khê - Hà Nội: Tầng 4, Artemis, Số 3 Lê Trọng Tấn, Phương Liệt, Thanh Xuân"
Technical Support Engineer,Công Ty TNHH Avepoint Việt Nam,Nghỉ thứ 7,Nhân viên,"- Đà Nẵng: 2F Vinh Trung Plaza, No. 255-257 Hung Vuong, Vinh Trung, Thanh Khê - Hà Nội: Tầng 4, Artemis, Số 3 Lê Trọng Tấn, Phương Liệt, Thanh Xuân"
Artist,CÔNG TY CỔ PHẦN AZ GLOBAL CORP,Chuyên môn Concept Artist,Nhân viên,"- Hà Nội: Tầng 3, tòa nhà FLC Landmark Tower, đường Lê Đức Thọ, phường Mỹ Đình 2, Nam Từ Liêm"
Artist,CÔNG TY CỔ PHẦN AZ GLOBAL CORP,Game,Nhân viên,"- Hà Nội: Tầng 3, tòa nhà FLC Landmark Tower, đường Lê Đức Thọ, phường Mỹ Đình 2, Nam Từ Liêm"
Artist,CÔNG TY CỔ PHẦN AZ GLOBAL CORP,Thiết kế / Kiến trúc,Nhân viên,"- Hà Nội: Tầng 3, tòa nhà FLC Landmark Tower, đường Lê Đức Thọ, phường Mỹ Đình 2, Nam Từ Liêm"
Artist,CÔNG TY CỔ PHẦN AZ GLOBAL CORP,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tầng 3, tòa nhà FLC Landmark Tower, đường Lê Đức Thọ, phường Mỹ Đình 2, Nam Từ Liêm"
Artist,CÔNG TY CỔ PHẦN AZ GLOBAL CORP,Từ 24 tuổi trở lên,Nhân viên,"- Hà Nội: Tầng 3, tòa nhà FLC Landmark Tower, đường Lê Đức Thọ, phường Mỹ Đình 2, Nam Từ Liêm"
Senior Frontend Developer Angular,Newwave Solutions JSC,Chuyên môn Frontend Developer,Nhân viên,"- Hà Nội: Tòa Mitec, Dương Đình Nghệ, Yên Hòa, Cầu Giấy, Cầu Giấy"
Senior Frontend Developer Angular,Newwave Solutions JSC,IT - Phần mềm,Nhân viên,"- Hà Nội: Tòa Mitec, Dương Đình Nghệ, Yên Hòa, Cầu Giấy, Cầu Giấy"
Java Developer,Viettel Digital,Chuyên môn Backend Developer,Trưởng nhóm,"- Hà Nội: Tòa Keangnam, Phạm Hùng, Nam Từ Liêm"
Java Developer,Viettel Digital,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Tòa Keangnam, Phạm Hùng, Nam Từ Liêm"
Java Developer,Viettel Digital,Tài chính,Trưởng nhóm,"- Hà Nội: Tòa Keangnam, Phạm Hùng, Nam Từ Liêm"
Java Developer,Viettel Digital,Công nghệ kỹ thuật,Trưởng nhóm,"- Hà Nội: Tòa Keangnam, Phạm Hùng, Nam Từ Liêm"
Java Developer,Viettel Digital,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Tòa Keangnam, Phạm Hùng, Nam Từ Liêm"
Fresher ReactJs,CÔNG TY CỔ PHẦN OKHUB VIỆT NAM,Chuyên môn Frontend Developer,Nhân viên,"- Hà Nội: đường dọc bún 2, phường Văn Khê, Hà Đông"
Fresher ReactJs,CÔNG TY CỔ PHẦN OKHUB VIỆT NAM,IT - Phần mềm,Nhân viên,"- Hà Nội: đường dọc bún 2, phường Văn Khê, Hà Đông"
Business Analyst,Công ty Cổ Phần Rikkeisoft,Chuyên môn Business Analyst (Phân tích nghiệp vụ),Nhân viên,"- Hà Nội: tòa Vinacomin Dương Đình Nghệ, Cầu Giấy"
Business Analyst,Công ty Cổ Phần Rikkeisoft,IT - Phần mềm,Nhân viên,"- Hà Nội: tòa Vinacomin Dương Đình Nghệ, Cầu Giấy"
Chuyên Viên Phân Tích Nghiệp Vụ Business Analyst BA,Công ty Cổ phần Tập đoàn Song Nam,Chuyên môn Business Analyst (Phân tích nghiệp vụ),Nhân viên,"- Hà Nội: Tầng 2, Tòa N09B2 Thành Thái, Dịch Vọng, Cầu Giấy, Cầu Giấy"
Project Manager Quản Trị Dự Án Công Nghệ Thông Tin,Ngân Hàng TMCP An Bình,Chuyên môn IT Project Manager,Nhân viên,- Hà Nội
Project Manager Quản Trị Dự Án Công Nghệ Thông Tin,Ngân Hàng TMCP An Bình,Nghỉ thứ 7,Nhân viên,- Hà Nội
QC,Công ty Cổ phần Funtap,Chuyên môn QA Engineer,Nhân viên,"- Hà Nội: Tầng 4, tòa nhà Tây Hà, số 19 Tố Hữu, Nam Từ Liêm"
QC,Công ty Cổ phần Funtap,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tầng 4, tòa nhà Tây Hà, số 19 Tố Hữu, Nam Từ Liêm"
Nhân Viên IT Support,CÔNG TY CỔ PHẦN FIVE-STAR E-LEARNING,Chuyên môn IT Helpdesk/IT support,Trưởng nhóm,"- Hà Nội: 35 Lạc Trung, Hai Bà Trưng"
Nhân Viên IT Support,CÔNG TY CỔ PHẦN FIVE-STAR E-LEARNING,IT - Phần cứng và máy tính,Trưởng nhóm,"- Hà Nội: 35 Lạc Trung, Hai Bà Trưng"
Nhân Viên IT Support,CÔNG TY CỔ PHẦN FIVE-STAR E-LEARNING,Điện / Điện tử / Điện lạnh,Trưởng nhóm,"- Hà Nội: 35 Lạc Trung, Hai Bà Trưng"
Automation Test,Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam,Chuyên môn Automation Tester,Nhân viên,- Hà Nội: Cầu Giấy
Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ SAVA META,Chuyên môn Database Administrator (DBA),Nhân viên,"- Hà Nội: : Unit 5, Tầng 14 Tòa Nhà Century Tower, 458 phố Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng"
Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ SAVA META,IT - Phần mềm,Nhân viên,"- Hà Nội: : Unit 5, Tầng 14 Tòa Nhà Century Tower, 458 phố Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng"
Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ SAVA META,IT - Phần cứng và máy tính,Nhân viên,"- Hà Nội: : Unit 5, Tầng 14 Tòa Nhà Century Tower, 458 phố Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng"
Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ SAVA META,Nghỉ thứ 7,Nhân viên,"- Hà Nội: : Unit 5, Tầng 14 Tòa Nhà Century Tower, 458 phố Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng"
,Cty TNHH Thundersoft Việt Nam,Chuyên môn Software Engineer,Trưởng nhóm,"- Hà Nội: Toà nhà Westpoint Tower Đỗ Đức Dục, Nam Từ Liêm, Nam Từ Liêm"
,Cty TNHH Thundersoft Việt Nam,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Toà nhà Westpoint Tower Đỗ Đức Dục, Nam Từ Liêm, Nam Từ Liêm"
,Cty TNHH Thundersoft Việt Nam,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Toà nhà Westpoint Tower Đỗ Đức Dục, Nam Từ Liêm, Nam Từ Liêm"
Backend Developer,CÔNG TY CỔ PHẦN ZTO LABS,Chuyên môn Software Engineer,Trưởng nhóm,"- Hà Nội: NIC Hanoi, Ngõ 7 Tôn Thất Thuyết, Dịch Vọng Hậu, Cầu Giấy, Cầu Giấy"
Backend Developer,CÔNG TY CỔ PHẦN ZTO LABS,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: NIC Hanoi, Ngõ 7 Tôn Thất Thuyết, Dịch Vọng Hậu, Cầu Giấy, Cầu Giấy"
Backend Developer,CÔNG TY CỔ PHẦN ZTO LABS,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: NIC Hanoi, Ngõ 7 Tôn Thất Thuyết, Dịch Vọng Hậu, Cầu Giấy, Cầu Giấy"
Backend Developer,CÔNG TY CỔ PHẦN ZTO LABS,Tiếng Anh Giao tiếp cơ bản,Trưởng nhóm,"- Hà Nội: NIC Hanoi, Ngõ 7 Tôn Thất Thuyết, Dịch Vọng Hậu, Cầu Giấy, Cầu Giấy"
Mobile Developer Flutter,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Chuyên môn Mobile Developer,Trưởng nhóm,- Hà Nội
Mobile Developer Flutter,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,An ninh mạng,Trưởng nhóm,- Hà Nội
Mobile Developer Flutter,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,IT - Phần cứng và máy tính,Trưởng nhóm,- Hà Nội
Mobile Developer Flutter,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,IT - Phần mềm,Trưởng nhóm,- Hà Nội
Mobile Developer Flutter,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Nghỉ thứ 7,Trưởng nhóm,- Hà Nội
Lập Trình Viên Front-End Vuejs,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ NEWWAY,Chuyên môn Frontend Developer,Nhân viên,"- Hà Nội: Số 74 Hồ Đền Lừ, Phường Tương Mai, Hoàng Mai"
Lập Trình Viên Front-End Vuejs,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ NEWWAY,IT - Phần mềm,Nhân viên,"- Hà Nội: Số 74 Hồ Đền Lừ, Phường Tương Mai, Hoàng Mai"
Nhân Viên QA Tiếng Nhật,CÔNG TY TNHH CÔNG NGHỆ AMCOLAB,Chuyên môn QA Engineer,Nhân viên,"- Hà Nội: Audi Hanoi, 8 Phạm Hùng, phường Mễ Trì TP Hà Nội, Việt Nam, Nam Từ Liêm"
Nhân Viên QA Tiếng Nhật,CÔNG TY TNHH CÔNG NGHỆ AMCOLAB,IT - Phần mềm,Nhân viên,"- Hà Nội: Audi Hanoi, 8 Phạm Hùng, phường Mễ Trì TP Hà Nội, Việt Nam, Nam Từ Liêm"
Nhân Viên QA Tiếng Nhật,CÔNG TY TNHH CÔNG NGHỆ AMCOLAB,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Audi Hanoi, 8 Phạm Hùng, phường Mễ Trì TP Hà Nội, Việt Nam, Nam Từ Liêm"
Nhân Viên QA Tiếng Nhật,CÔNG TY TNHH CÔNG NGHỆ AMCOLAB,Tiếng Nhật JLPT N2,Nhân viên,"- Hà Nội: Audi Hanoi, 8 Phạm Hùng, phường Mễ Trì TP Hà Nội, Việt Nam, Nam Từ Liêm"
Nhân Viên QA Tiếng Nhật,CÔNG TY TNHH CÔNG NGHỆ AMCOLAB,Tuổi 22 - 30,Nhân viên,"- Hà Nội: Audi Hanoi, 8 Phạm Hùng, phường Mễ Trì TP Hà Nội, Việt Nam, Nam Từ Liêm"
Business Analyst,CÔNG TY TNHH VETC DIGITAL,Chuyên môn Business Analyst (Phân tích nghiệp vụ),Nhân viên,"- Hà Nội: Tasco Building, HH2-2, Phạm Hùng, Nam Từ Liêm"
C/C++ Developer,CÔNG TY CỔ PHẦN AHT TECH,Chuyên môn Software Engineer,Trưởng nhóm,"- Hà Nội: Toà Mitec, Đường Dương Đình Nghệ, Cầu Giấy, Cầu Giấy"
C/C++ Developer,CÔNG TY CỔ PHẦN AHT TECH,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Toà Mitec, Đường Dương Đình Nghệ, Cầu Giấy, Cầu Giấy"
Dự Án Game,CÔNG TY CỔ PHẦN ADNX,Chuyên môn IT Project Manager,Nhân viên,"- Hà Nội: Số 20-16B1, Làng Việt Kiều Châu Âu, Phường Hà Đông, Hà Đông"
Game Artist Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ ONECHAIN,Chuyên môn Concept Artist,Nhân viên,- Hà Nội: Đống Đa
Game Artist Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ ONECHAIN,Game,Nhân viên,- Hà Nội: Đống Đa
Quản Lý Triển Khai Dự Án,CÔNG TY CỔ PHẦN TẬP ĐOÀN IVI,Chuyên môn IT Project Manager,Quản lý / Giám sát,"- Hà Nội: Tòa VOV, 35 Nguyễn Đình Chiểu, Lê Đại Hành, Hai Bà Trưng - Hồ Chí Minh: Nguyễn XÍ, Bình Thạnh"
Quản Lý Triển Khai Dự Án,CÔNG TY CỔ PHẦN TẬP ĐOÀN IVI,IT - Phần mềm,Quản lý / Giám sát,"- Hà Nội: Tòa VOV, 35 Nguyễn Đình Chiểu, Lê Đại Hành, Hai Bà Trưng - Hồ Chí Minh: Nguyễn XÍ, Bình Thạnh"
Quản Lý Triển Khai Dự Án,CÔNG TY CỔ PHẦN TẬP ĐOÀN IVI,Y tế / Dược phẩm,Quản lý / Giám sát,"- Hà Nội: Tòa VOV, 35 Nguyễn Đình Chiểu, Lê Đại Hành, Hai Bà Trưng - Hồ Chí Minh: Nguyễn XÍ, Bình Thạnh"
Quản Lý Triển Khai Dự Án,CÔNG TY CỔ PHẦN TẬP ĐOÀN IVI,Nghỉ thứ 7,Quản lý / Giám sát,"- Hà Nội: Tòa VOV, 35 Nguyễn Đình Chiểu, Lê Đại Hành, Hai Bà Trưng - Hồ Chí Minh: Nguyễn XÍ, Bình Thạnh"
Tester,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Chuyên môn Manual Tester,Trưởng nhóm,- Hà Nội
Tester,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,An ninh mạng,Trưởng nhóm,- Hà Nội
Tester,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,IT - Phần cứng và máy tính,Trưởng nhóm,- Hà Nội
Tester,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,IT - Phần mềm,Trưởng nhóm,- Hà Nội
Tester,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Nghỉ thứ 7,Trưởng nhóm,- Hà Nội
Manual Tester,Công ty cổ phần PayPay,Chuyên môn Software Tester (Automation & Manual),Nhân viên,"- Hà Nội: 34 Nguyễn Khánh Toàn, Phường Quan Hoa, Cầu Giấy"
Manual Tester,CÔNG TY CỔ PHẦN DỊCH VỤ DI ĐỘNG THỂ HỆ MỚI (NMS),Chuyên môn Manual Tester,Trưởng nhóm,"- Hà Nội: Tòa nhà Mỹ Đình Plaza, 138 Trần Bình, Nam Từ Liêm"
Manual Tester,CÔNG TY CỔ PHẦN DỊCH VỤ DI ĐỘNG THỂ HỆ MỚI (NMS),IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Tòa nhà Mỹ Đình Plaza, 138 Trần Bình, Nam Từ Liêm"
Manual Tester,CÔNG TY CỔ PHẦN DỊCH VỤ DI ĐỘNG THỂ HỆ MỚI (NMS),Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Tòa nhà Mỹ Đình Plaza, 138 Trần Bình, Nam Từ Liêm"
Net Developer,Tập Đoàn Novaon,Chuyên môn Software Engineer,Nhân viên,- Hà Nội: Cầu Giấy
Net Developer,Tập Đoàn Novaon,IT - Phần mềm,Nhân viên,- Hà Nội: Cầu Giấy
Java Developer,Công ty cổ phần Sphinx,Chuyên môn Backend Developer,Nhân viên,"- Hà Nội: Tầng 1, Tòa nhà HL, số 6/82 đường Duy Tân, phường Dịch Vọng Hậu, Cầu Giấy - Hà Nội: Đống Đa"
Java Developer,Công ty cổ phần Sphinx,IT - Phần mềm,Nhân viên,"- Hà Nội: Tầng 1, Tòa nhà HL, số 6/82 đường Duy Tân, phường Dịch Vọng Hậu, Cầu Giấy - Hà Nội: Đống Đa"
Java Developer,Công ty cổ phần Sphinx,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tầng 1, Tòa nhà HL, số 6/82 đường Duy Tân, phường Dịch Vọng Hậu, Cầu Giấy - Hà Nội: Đống Đa"
Fullstack Developer Java Reactjs,CÔNG TY TNHH SAMSUNG SDS VIỆT NAM,Chuyên môn Fullstack Developer,Nhân viên,"- Hà Nội: Tòa PVI, Số 1 Phạm Văn Bạch, Yên Hòa, Cầu Giấy"
Fullstack Developer Java Reactjs,CÔNG TY TNHH SAMSUNG SDS VIỆT NAM,IT - Phần mềm,Nhân viên,"- Hà Nội: Tòa PVI, Số 1 Phạm Văn Bạch, Yên Hòa, Cầu Giấy"
Fullstack Developer PHP Laravel,Công ty TNHH Lisod Việt Nam,Chuyên môn Fullstack Developer,Nhân viên,"- Hà Nội: FLC FLC Landmark Tower Ngõ 60 P. Dương Khuê, Mỹ Đìn, Nam Từ Liêm"
Fullstack Developer PHP Laravel,Công ty TNHH Lisod Việt Nam,IT - Phần mềm,Nhân viên,"- Hà Nội: FLC FLC Landmark Tower Ngõ 60 P. Dương Khuê, Mỹ Đìn, Nam Từ Liêm"
Fullstack Developer PHP Laravel,Công ty TNHH Lisod Việt Nam,Nghỉ thứ 7,Nhân viên,"- Hà Nội: FLC FLC Landmark Tower Ngõ 60 P. Dương Khuê, Mỹ Đìn, Nam Từ Liêm"
Mobile Developer Android IOS,Công ty Cổ phần MISA,Chuyên môn Mobile Developer,Nhân viên,"- Hà Nội: N03T1, Khu Ngoại Giao Đoàn, Bắc Từ Liêm"
Mobile Developer Android IOS,Công ty Cổ phần MISA,IT - Phần mềm,Nhân viên,"- Hà Nội: N03T1, Khu Ngoại Giao Đoàn, Bắc Từ Liêm"
Nhân Viên Tester QC Tester,Công ty Cổ phần Công nghệ Tài chính Goline,Chuyên môn Manual Tester,Nhân viên,"- Hà Nội: 78 Duy Tân, Cầu Giấy"
Fresher Quality Assurance QA,FPT Software,Chuyên môn QA Engineer,Nhân viên,"- Hà Nội: FPT Tower - Số 10 Phạm Văn Bạch, Cầu Giấy - Hà Nội: Hòa Lạc (có xe đưa đón), Thạch Thất"
Chuyên Viên An Toàn Thông Tin,Công Ty Cổ Phần VCCorp - SohaGame,Chuyên môn Chuyên viên IT Security,Nhân viên,"- Hà Nội: 85 Vũ Trọng Phụng, Thanh Xuân, Thanh Xuân"
Chuyên Viên An Toàn Thông Tin,Công Ty Cổ Phần VCCorp - SohaGame,IT - Phần mềm,Nhân viên,"- Hà Nội: 85 Vũ Trọng Phụng, Thanh Xuân, Thanh Xuân"
Chuyên Viên An Toàn Thông Tin,Công Ty Cổ Phần VCCorp - SohaGame,Nghỉ thứ 7,Nhân viên,"- Hà Nội: 85 Vũ Trọng Phụng, Thanh Xuân, Thanh Xuân"
Trợ Lý Dự Án,Công ty cổ phần dịch vụ Viễn Thông Sô,Chuyên môn Công nghệ thông tin khác,Nhân viên,"- Hà Nội: Tầng 3, Tháp B, Tòa nhà GreenPearl 378 Minh Khai, Vĩnh Tuy, Hai Bà Trưng"
Trợ Lý Dự Án,Công ty cổ phần dịch vụ Viễn Thông Sô,Viễn thông,Nhân viên,"- Hà Nội: Tầng 3, Tháp B, Tòa nhà GreenPearl 378 Minh Khai, Vĩnh Tuy, Hai Bà Trưng"
Trợ Lý Dự Án,Công ty cổ phần dịch vụ Viễn Thông Sô,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tầng 3, Tháp B, Tòa nhà GreenPearl 378 Minh Khai, Vĩnh Tuy, Hai Bà Trưng"
Lập Trình Viên Android,EZTech & CDT Games Studio,Chuyên môn Software Engineer,Nhân viên,"- Hà Nội: Iris Garden, Số 30 đường Trần Hữu Dực, P. Mỹ Đình 2, Nam Từ Liêm"
Lập Trình Viên Android,EZTech & CDT Games Studio,IT - Phần mềm,Nhân viên,"- Hà Nội: Iris Garden, Số 30 đường Trần Hữu Dực, P. Mỹ Đình 2, Nam Từ Liêm"
Lập Trình Viên Android,EZTech & CDT Games Studio,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Iris Garden, Số 30 đường Trần Hữu Dực, P. Mỹ Đình 2, Nam Từ Liêm"
Kỹ Sư Hà Nội,CÔNG TY TNHH HANOI BIM CENTER,Chuyên môn BIM Engineer,Nhân viên,"- Hà Nội: Tầng 6, Toà nhà EuroWindow, số 27 đường Trần Duy Hưng, Phường Yên Hoà, Thành phố Hà Nội, Việt Nam, Cầu Giấy"
Kỹ Sư Hà Nội,CÔNG TY TNHH HANOI BIM CENTER,Xây dựng,Nhân viên,"- Hà Nội: Tầng 6, Toà nhà EuroWindow, số 27 đường Trần Duy Hưng, Phường Yên Hoà, Thành phố Hà Nội, Việt Nam, Cầu Giấy"
Kỹ Sư Hà Nội,CÔNG TY TNHH HANOI BIM CENTER,Thiết kế / Kiến trúc,Nhân viên,"- Hà Nội: Tầng 6, Toà nhà EuroWindow, số 27 đường Trần Duy Hưng, Phường Yên Hoà, Thành phố Hà Nội, Việt Nam, Cầu Giấy"
Kỹ Sư Hà Nội,CÔNG TY TNHH HANOI BIM CENTER,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tầng 6, Toà nhà EuroWindow, số 27 đường Trần Duy Hưng, Phường Yên Hoà, Thành phố Hà Nội, Việt Nam, Cầu Giấy"
Full Stack Developer,CÔNG TY CỔ PHẦN ĐẦU TƯ TOÀN CẦU GIFT,Chuyên môn Fullstack Developer,Nhân viên,"- Hồ Chí Minh: 110-112 Nguyễn Thị Nhung, Hiệp Bình Phước, Thủ Đức, Thủ Đức - Hà Nội: HD09-SP.BH-62 Vinhomes Ocean Park, Gia Lâm, Gia Lâm"
Full Stack Developer,CÔNG TY CỔ PHẦN ĐẦU TƯ TOÀN CẦU GIFT,IT - Phần mềm,Nhân viên,"- Hồ Chí Minh: 110-112 Nguyễn Thị Nhung, Hiệp Bình Phước, Thủ Đức, Thủ Đức - Hà Nội: HD09-SP.BH-62 Vinhomes Ocean Park, Gia Lâm, Gia Lâm"
